speed;time
9,28;1.62825E+12
9,3;1.62825E+12
9,35;1.62825E+12
9,34;1.62825E+12
9,24;1.62825E+12
9,35;1.62825E+12
9,27;1.62825E+12
9,24;1.62825E+12
9,26;1.62825E+12
9,21;1.62825E+12
9,19;1.62825E+12
9,28;1.62825E+12
9,24;1.62825E+12
9,28;1.62825E+12
9,18;1.62825E+12
9,23;1.62825E+12
9,19;1.62825E+12
9,16;1.62825E+12
9,19;1.62825E+12
9,08;1.62825E+12
9,08;1.62825E+12
9,14;1.62825E+12
9,1;1.62825E+12
9;1.62825E+12
9,13;1.62825E+12
9,06;1.62825E+12
9,01;1.62825E+12
9,01;1.62825E+12
9;1.62825E+12
8,93;1.62825E+12
8,93;1.62825E+12
8,87;1.62825E+12
8,96;1.62825E+12
8,87;1.62825E+12
8,92;1.62825E+12
8,9;1.62825E+12
8,81;1.62825E+12
8,85;1.62825E+12
8,75;1.62825E+12
8,71;1.62825E+12
8,73;1.62825E+12
8,74;1.62825E+12
8,66;1.62825E+12
8,67;1.62825E+12
8,62;1.62825E+12
8,58;1.62825E+12
8,49;1.62825E+12
8,49;1.62825E+12
8,45;1.62825E+12
8,39;1.62825E+12
8,41;1.62825E+12
8,42;1.62825E+12
8,35;1.62825E+12
8,3;1.62825E+12
8,24;1.62825E+12
8,25;1.62825E+12
8,19;1.62825E+12
8,19;1.62825E+12
8,21;1.62825E+12
8,21;1.62825E+12
8,21;1.62825E+12
8,09;1.62825E+12
8,06;1.62825E+12
8,1;1.62825E+12
8,05;1.62825E+12
7,91;1.62825E+12
8,04;1.62825E+12
7,9;1.62825E+12
8;1.62825E+12
8;1.62825E+12
7,86;1.62825E+12
7,99;1.62825E+12
7,89;1.62825E+12
7,96;1.62825E+12
7,93;1.62825E+12
7,86;1.62825E+12
7,91;1.62825E+12
7,91;1.62825E+12
7,88;1.62825E+12
7,91;1.62825E+12
7,9;1.62825E+12
7,89;1.62825E+12
7,9;1.62825E+12
7,98;1.62825E+12
7,86;1.62825E+12
7,93;1.62825E+12
7,85;1.62825E+12
7,93;1.62825E+12
7,99;1.62825E+12
7,9;1.62825E+12
8,02;1.62825E+12
7,98;1.62825E+12
7,99;1.62825E+12
8;1.62825E+12
8,08;1.62825E+12
8,08;1.62825E+12
8,08;1.62825E+12
8,11;1.62825E+12
8,14;1.62825E+12
8,19;1.62825E+12
8,11;1.62825E+12
8,22;1.62825E+12
8,3;1.62825E+12
8,27;1.62825E+12
8,28;1.62825E+12
8,36;1.62825E+12
8,44;1.62825E+12
8,43;1.62825E+12
8,51;1.62825E+12
8,53;1.62825E+12
8,59;1.62825E+12
8,72;1.62825E+12
8,7;1.62825E+12
8,79;1.62825E+12
8,85;1.62825E+12
8,85;1.62825E+12
8,85;1.62825E+12
8,91;1.62825E+12
9,02;1.62825E+12
9,13;1.62825E+12
9,1;1.62825E+12
9,19;1.62825E+12
9,3;1.62825E+12
9,39;1.62825E+12
9,37;1.62825E+12
9,45;1.62825E+12
9,5;1.62825E+12
9,53;1.62825E+12
9,44;1.62825E+12
9,65;1.62825E+12
9,66;1.62825E+12
9,76;1.62825E+12
9,89;1.62825E+12
9,77;1.62825E+12
9,92;1.62825E+12
9,92;1.62825E+12
10,04;1.62825E+12
10,06;1.62825E+12
10,06;1.62825E+12
10,06;1.62825E+12
10,2;1.62825E+12
10,19;1.62825E+12
10,2;1.62825E+12
10,3;1.62825E+12
10,43;1.62825E+12
10,32;1.62825E+12
10,3;1.62825E+12
10,34;1.62825E+12
10,5;1.62825E+12
10,55;1.62825E+12
10,68;1.62825E+12
10,54;1.62825E+12
10,46;1.62825E+12
10,68;1.62825E+12
10,43;1.62825E+12
10,57;1.62825E+12
10,65;1.62825E+12
10,74;1.62825E+12
10,67;1.62825E+12
10,61;1.62825E+12
10,58;1.62825E+12
10,78;1.62825E+12
10,74;1.62825E+12
10,74;1.62825E+12
10,72;1.62825E+12
10,83;1.62825E+12
10,71;1.62825E+12
10,78;1.62825E+12
10,82;1.62825E+12
10,87;1.62825E+12
10,85;1.62825E+12
10,85;1.62825E+12
10,77;1.62825E+12
10,77;1.62825E+12
10,73;1.62825E+12
10,84;1.62825E+12
10,91;1.62825E+12
10,84;1.62825E+12
10,97;1.62825E+12
10,91;1.62825E+12
10,89;1.62825E+12
10,83;1.62825E+12
10,78;1.62825E+12
10,82;1.62825E+12
10,86;1.62825E+12
10,95;1.62825E+12
10,87;1.62825E+12
10,92;1.62825E+12
10,93;1.62825E+12
10,83;1.62825E+12
10,89;1.62825E+12
10,87;1.62825E+12
10,79;1.62825E+12
10,78;1.62825E+12
10,76;1.62825E+12
10,78;1.62825E+12
10,83;1.62825E+12
10,77;1.62825E+12
10,78;1.62825E+12
10,73;1.62825E+12
10,74;1.62825E+12
10,78;1.62825E+12
10,74;1.62825E+12
10,71;1.62825E+12
10,65;1.62825E+12
10,69;1.62825E+12
10,68;1.62825E+12
10,64;1.62825E+12
10,66;1.62825E+12
10,7;1.62825E+12
10,64;1.62825E+12
10,66;1.62825E+12
10,62;1.62825E+12
10,58;1.62825E+12
10,51;1.62825E+12
10,61;1.62825E+12
10,51;1.62825E+12
10,51;1.62825E+12
10,55;1.62825E+12
10,53;1.62825E+12
10,48;1.62825E+12
10,45;1.62825E+12
10,49;1.62825E+12
10,41;1.62825E+12
10,41;1.62825E+12
10,46;1.62825E+12
10,46;1.62825E+12
10,41;1.62825E+12
10,37;1.62825E+12
10,4;1.62825E+12
10,32;1.62825E+12
10,39;1.62825E+12
10,31;1.62825E+12
10,25;1.62825E+12
10,29;1.62825E+12
10,29;1.62825E+12
10,18;1.62825E+12
10,27;1.62825E+12
10,22;1.62825E+12
10,17;1.62825E+12
10,12;1.62825E+12
10,12;1.62825E+12
10,07;1.62825E+12
10,13;1.62825E+12
10,05;1.62825E+12
10,01;1.62825E+12
10,03;1.62825E+12
10;1.62825E+12
9,94;1.62825E+12
9,92;1.62825E+12
9,92;1.62825E+12
9,87;1.62825E+12
9,91;1.62825E+12
9,86;1.62825E+12
9,83;1.62825E+12
9,8;1.62825E+12
9,77;1.62825E+12
9,81;1.62825E+12
9,62;1.62825E+12
9,69;1.62825E+12
9,65;1.62825E+12
9,61;1.62825E+12
9,65;1.62825E+12
9,62;1.62825E+12
9,64;1.62825E+12
9,54;1.62825E+12
9,56;1.62825E+12
9,62;1.62825E+12
9,57;1.62825E+12
9,55;1.62825E+12
9,45;1.62825E+12
9,49;1.62825E+12
9,48;1.62825E+12
9,37;1.62825E+12
9,4;1.62825E+12
9,41;1.62825E+12
9,34;1.62825E+12
9,36;1.62825E+12
9,32;1.62825E+12
9,27;1.62825E+12
9,3;1.62825E+12
9,28;1.62825E+12
9,26;1.62825E+12
9,26;1.62825E+12
9,24;1.62825E+12
9,21;1.62825E+12
9,19;1.62825E+12
9,18;1.62825E+12
9,13;1.62825E+12
9,15;1.62825E+12
9,09;1.62825E+12
9,11;1.62825E+12
9,08;1.62825E+12
9,05;1.62825E+12
8,99;1.62825E+12
9;1.62825E+12
8,97;1.62825E+12
9,02;1.62825E+12
9,02;1.62825E+12
8,9;1.62825E+12
8,9;1.62825E+12
8,91;1.62825E+12
8,82;1.62825E+12
8,85;1.62825E+12
8,78;1.62825E+12
8,76;1.62825E+12
8,75;1.62825E+12
8,73;1.62825E+12
8,68;1.62825E+12
8,66;1.62825E+12
8,62;1.62825E+12
8,6;1.62825E+12
8,53;1.62825E+12
8,46;1.62825E+12
8,45;1.62825E+12
8,34;1.62825E+12
8,29;1.62825E+12
8,23;1.62825E+12
8,16;1.62825E+12
8,13;1.62825E+12
7,97;1.62825E+12
7,86;1.62825E+12
7,83;1.62825E+12
7,71;1.62825E+12
7,59;1.62825E+12
7,58;1.62825E+12
7,38;1.62825E+12
7,29;1.62825E+12
