speed,time
"5,61",2021-08-06 11:40:00
"5,67",2021-08-06 11:40:00
"5,64",2021-08-06 11:40:00
"5,6",2021-08-06 11:40:00
"5,62",2021-08-06 11:40:00
"5,63",2021-08-06 11:40:00
"5,56",2021-08-06 11:40:00
"5,64",2021-08-06 11:40:00
"5,6",2021-08-06 11:40:00
"5,61",2021-08-06 11:40:00
"5,63",2021-08-06 11:40:00
"5,55",2021-08-06 11:40:00
"5,61",2021-08-06 11:40:00
"5,61",2021-08-06 11:40:00
"5,63",2021-08-06 11:40:00
"5,63",2021-08-06 11:40:00
"5,61",2021-08-06 11:40:00
"5,54",2021-08-06 11:40:00
"5,59",2021-08-06 11:40:00
"5,54",2021-08-06 11:40:00
"5,6",2021-08-06 11:40:00
"5,56",2021-08-06 11:40:00
"5,57",2021-08-06 11:40:00
"5,52",2021-08-06 11:40:00
"5,57",2021-08-06 11:40:00
"5,49",2021-08-06 11:40:00
"5,51",2021-08-06 11:40:00
"5,56",2021-08-06 11:40:00
"5,49",2021-08-06 11:40:00
"5,49",2021-08-06 11:40:00
"5,43",2021-08-06 11:40:00
"5,42",2021-08-06 11:40:00
"5,35",2021-08-06 11:40:00
"5,32",2021-08-06 11:40:00
"5,29",2021-08-06 11:40:00
"5,22",2021-08-06 11:40:00
"5,17",2021-08-06 11:40:00
"5,05",2021-08-06 11:40:00
"4,98",2021-08-06 11:40:00
"5,01",2021-08-06 11:40:00
"4,89",2021-08-06 11:40:00
"4,82",2021-08-06 11:40:00
"4,78",2021-08-06 11:40:00
"4,72",2021-08-06 11:40:00
"4,65",2021-08-06 11:40:00
"4,63",2021-08-06 11:40:00
"4,6",2021-08-06 11:40:00
"4,47",2021-08-06 11:40:00
"4,44",2021-08-06 11:40:00
"4,38",2021-08-06 11:40:00
"4,39",2021-08-06 11:40:00
"4,35",2021-08-06 11:40:00
"4,31",2021-08-06 11:40:00
"4,25",2021-08-06 11:40:00
"4,37",2021-08-06 11:40:00
"4,31",2021-08-06 11:40:00
"4,31",2021-08-06 11:40:00
"4,31",2021-08-06 11:40:00
"4,28",2021-08-06 11:40:00
"4,39",2021-08-06 11:40:00
"4,3",2021-08-06 11:40:00
"4,4",2021-08-06 11:40:00
"4,5",2021-08-06 11:40:00
"4,44",2021-08-06 11:40:00
"4,44",2021-08-06 11:40:00
"4,45",2021-08-06 11:40:00
"4,52",2021-08-06 11:40:00
"4,43",2021-08-06 11:40:00
"4,55",2021-08-06 11:40:00
"4,57",2021-08-06 11:40:00
"4,59",2021-08-06 11:40:00
"4,58",2021-08-06 11:40:00
"4,59",2021-08-06 11:40:00
"4,58",2021-08-06 11:40:00
"4,62",2021-08-06 11:40:00
"4,63",2021-08-06 11:40:00
"4,65",2021-08-06 11:40:00
"4,69",2021-08-06 11:40:00
"4,66",2021-08-06 11:40:00
"4,64",2021-08-06 11:40:00
"4,64",2021-08-06 11:40:00
"4,72",2021-08-06 11:40:00
"4,74",2021-08-06 11:40:00
"4,74",2021-08-06 11:40:00
"4,69",2021-08-06 11:40:00
"4,73",2021-08-06 11:40:00
"4,74",2021-08-06 11:40:00
"4,75",2021-08-06 11:40:00
"4,71",2021-08-06 11:40:00
"4,75",2021-08-06 11:40:00
"4,76",2021-08-06 11:40:00
"4,73",2021-08-06 11:40:00
"4,79",2021-08-06 11:40:00
"4,77",2021-08-06 11:40:00
"4,81",2021-08-06 11:40:00
"4,76",2021-08-06 11:40:00
"4,78",2021-08-06 11:40:00
"4,82",2021-08-06 11:40:00
"4,82",2021-08-06 11:40:00
"4,92",2021-08-06 11:40:00
"4,85",2021-08-06 11:40:00
"4,91",2021-08-06 11:40:00
5,2021-08-06 11:40:00
"4,97",2021-08-06 11:40:00
"5,04",2021-08-06 11:40:00
"5,08",2021-08-06 11:40:00
"5,11",2021-08-06 11:40:00
"5,14",2021-08-06 11:40:00
"5,22",2021-08-06 11:40:00
"5,24",2021-08-06 11:40:00
"5,31",2021-08-06 11:40:00
"5,32",2021-08-06 11:40:00
"5,41",2021-08-06 11:40:00
"5,49",2021-08-06 11:40:00
"5,52",2021-08-06 11:40:00
"5,58",2021-08-06 11:40:00
"5,67",2021-08-06 11:40:00
"5,7",2021-08-06 11:40:00
"5,84",2021-08-06 11:40:00
"5,85",2021-08-06 11:40:00
6,2021-08-06 11:40:00
"6,09",2021-08-06 11:40:00
"6,18",2021-08-06 11:40:00
"6,32",2021-08-06 11:40:00
"6,39",2021-08-06 11:40:00
"6,47",2021-08-06 11:40:00
"6,57",2021-08-06 11:40:00
"6,69",2021-08-06 11:40:00
"6,79",2021-08-06 11:40:00
"6,85",2021-08-06 11:40:00
"6,92",2021-08-06 11:40:00
"7,08",2021-08-06 11:40:00
"7,13",2021-08-06 11:40:00
"7,18",2021-08-06 11:40:00
"7,26",2021-08-06 11:40:00
"7,35",2021-08-06 11:40:00
"7,38",2021-08-06 11:40:00
"7,38",2021-08-06 11:40:00
"7,4",2021-08-06 11:40:00
"7,46",2021-08-06 11:40:00
"7,5",2021-08-06 11:40:00
"7,51",2021-08-06 11:40:00
"7,56",2021-08-06 11:40:00
"7,67",2021-08-06 11:40:00
"7,6",2021-08-06 11:40:00
"7,77",2021-08-06 11:40:00
"7,72",2021-08-06 11:40:00
"7,7",2021-08-06 11:40:00
"7,74",2021-08-06 11:40:00
"7,73",2021-08-06 11:40:00
"7,85",2021-08-06 11:40:00
"7,83",2021-08-06 11:40:00
"7,81",2021-08-06 11:40:00
"7,85",2021-08-06 11:40:00
"7,83",2021-08-06 11:40:00
"7,88",2021-08-06 11:40:00
"7,87",2021-08-06 11:40:00
"7,79",2021-08-06 11:40:00
"7,84",2021-08-06 11:40:00
"7,78",2021-08-06 11:40:00
"7,77",2021-08-06 11:40:00
"7,75",2021-08-06 11:40:00
"7,7",2021-08-06 11:40:00
"7,62",2021-08-06 11:40:00
"7,59",2021-08-06 11:40:00
"7,5",2021-08-06 11:40:00
"7,44",2021-08-06 11:40:00
"7,34",2021-08-06 11:40:00
"7,27",2021-08-06 11:40:00
"7,05",2021-08-06 11:40:00
"7,06",2021-08-06 11:40:00
"6,96",2021-08-06 11:40:00
"6,72",2021-08-06 11:40:00
"6,56",2021-08-06 11:40:00
"6,38",2021-08-06 11:40:00
"6,33",2021-08-06 11:40:00
"6,25",2021-08-06 11:40:00
"6,05",2021-08-06 11:40:00
"5,95",2021-08-06 11:40:00
"5,87",2021-08-06 11:40:00
"5,78",2021-08-06 11:40:00
"5,64",2021-08-06 11:40:00
"5,54",2021-08-06 11:40:00
"5,41",2021-08-06 11:40:00
"5,39",2021-08-06 11:40:00
"5,3",2021-08-06 11:40:00
"5,2",2021-08-06 11:40:00
"5,15",2021-08-06 11:40:00
"5,06",2021-08-06 11:40:00
"5,06",2021-08-06 11:40:00
"4,97",2021-08-06 11:40:00
"4,97",2021-08-06 11:40:00
"4,99",2021-08-06 11:40:00
"4,89",2021-08-06 11:40:00
"4,84",2021-08-06 11:40:00
"4,83",2021-08-06 11:40:00
"4,83",2021-08-06 11:40:00
"4,83",2021-08-06 11:40:00
"4,73",2021-08-06 11:40:00
"4,72",2021-08-06 11:40:00
"4,73",2021-08-06 11:40:00
"4,74",2021-08-06 11:40:00
"4,7",2021-08-06 11:40:00
"4,73",2021-08-06 11:40:00
"4,75",2021-08-06 11:40:00
"4,67",2021-08-06 11:40:00
"4,66",2021-08-06 11:40:00
"4,74",2021-08-06 11:40:00
"4,77",2021-08-06 11:40:00
"4,72",2021-08-06 11:40:00
"4,67",2021-08-06 11:40:00
"4,72",2021-08-06 11:40:00
"4,69",2021-08-06 11:40:00
"4,75",2021-08-06 11:40:00
"4,77",2021-08-06 11:40:00
"4,76",2021-08-06 11:40:00
"4,71",2021-08-06 11:40:00
"4,78",2021-08-06 11:40:00
"4,74",2021-08-06 11:40:00
"4,84",2021-08-06 11:40:00
"4,87",2021-08-06 11:40:00
"4,86",2021-08-06 11:40:00
"4,87",2021-08-06 11:40:00
"4,89",2021-08-06 11:40:00
"4,96",2021-08-06 11:40:00
"4,86",2021-08-06 11:40:00
"4,98",2021-08-06 11:40:00
"4,94",2021-08-06 11:40:00
"4,95",2021-08-06 11:40:00
"4,95",2021-08-06 11:40:00
5,2021-08-06 11:40:00
"5,03",2021-08-06 11:40:00
"5,04",2021-08-06 11:40:00
"5,05",2021-08-06 11:40:00
"5,01",2021-08-06 11:40:00
5,2021-08-06 11:40:00
"5,01",2021-08-06 11:40:00
"5,08",2021-08-06 11:40:00
"5,04",2021-08-06 11:40:00
"5,06",2021-08-06 11:40:00
"5,06",2021-08-06 11:40:00
"5,08",2021-08-06 11:40:00
"5,09",2021-08-06 11:40:00
"5,23",2021-08-06 11:40:00
"5,1",2021-08-06 11:40:00
"5,14",2021-08-06 11:40:00
"5,16",2021-08-06 11:40:00
"5,17",2021-08-06 11:40:00
"5,21",2021-08-06 11:40:00
"5,21",2021-08-06 11:40:00
"5,19",2021-08-06 11:40:00
"5,21",2021-08-06 11:40:00
"5,2",2021-08-06 11:40:00
"5,26",2021-08-06 11:40:00
"5,22",2021-08-06 11:40:00
"5,25",2021-08-06 11:40:00
"5,29",2021-08-06 11:40:00
"5,27",2021-08-06 11:40:00
"5,3",2021-08-06 11:40:00
"5,27",2021-08-06 11:40:00
"5,36",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,37",2021-08-06 11:40:00
"5,39",2021-08-06 11:40:00
"5,38",2021-08-06 11:40:00
"5,43",2021-08-06 11:40:00
"5,38",2021-08-06 11:40:00
"5,38",2021-08-06 11:40:00
"5,37",2021-08-06 11:40:00
"5,39",2021-08-06 11:40:00
"5,34",2021-08-06 11:40:00
"5,31",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,29",2021-08-06 11:40:00
"5,22",2021-08-06 11:40:00
"5,24",2021-08-06 11:40:00
"5,2",2021-08-06 11:40:00
"5,17",2021-08-06 11:40:00
"5,12",2021-08-06 11:40:00
"5,12",2021-08-06 11:40:00
"5,06",2021-08-06 11:40:00
"5,03",2021-08-06 11:40:00
"4,99",2021-08-06 11:40:00
"4,93",2021-08-06 11:40:00
"4,92",2021-08-06 11:40:00
"4,83",2021-08-06 11:40:00
"4,88",2021-08-06 11:40:00
"4,91",2021-08-06 11:40:00
"4,89",2021-08-06 11:40:00
"4,87",2021-08-06 11:40:00
"4,93",2021-08-06 11:40:00
"4,83",2021-08-06 11:40:00
"4,91",2021-08-06 11:40:00
"4,9",2021-08-06 11:40:00
5,2021-08-06 11:40:00
"4,94",2021-08-06 11:40:00
"5,02",2021-08-06 11:40:00
"5,01",2021-08-06 11:40:00
"5,08",2021-08-06 11:40:00
"5,16",2021-08-06 11:40:00
"5,16",2021-08-06 11:40:00
"5,2",2021-08-06 11:40:00
"5,24",2021-08-06 11:40:00
"5,25",2021-08-06 11:40:00
"5,31",2021-08-06 11:40:00
"5,3",2021-08-06 11:40:00
"5,3",2021-08-06 11:40:00
"5,32",2021-08-06 11:40:00
"5,29",2021-08-06 11:40:00
"5,28",2021-08-06 11:40:00
"5,39",2021-08-06 11:40:00
"5,25",2021-08-06 11:40:00
"5,28",2021-08-06 11:40:00
"5,35",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,23",2021-08-06 11:40:00
"5,37",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,29",2021-08-06 11:40:00
"5,27",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,32",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,36",2021-08-06 11:40:00
"5,28",2021-08-06 11:40:00
"5,32",2021-08-06 11:40:00
"5,35",2021-08-06 11:40:00
"5,32",2021-08-06 11:40:00
"5,34",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,34",2021-08-06 11:40:00
"5,3",2021-08-06 11:40:00
"5,37",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,36",2021-08-06 11:40:00
"5,33",2021-08-06 11:40:00
"5,34",2021-08-06 11:40:00
"5,36",2021-08-06 11:40:00
"5,38",2021-08-06 11:40:00
"5,4",2021-08-06 11:40:00
"5,34",2021-08-06 11:40:00
"5,34",2021-08-06 11:40:00
"5,31",2021-08-06 11:40:00
"5,43",2021-08-06 11:40:00
"5,32",2021-08-06 11:40:00
"5,35",2021-08-06 11:40:00
"5,38",2021-08-06 11:40:00
"5,32",2021-08-06 11:40:00
"5,41",2021-08-06 11:40:00
"5,41",2021-08-06 11:40:00
"5,38",2021-08-06 11:40:00
"5,36",2021-08-06 11:40:00
"5,39",2021-08-06 11:40:00
"5,35",2021-08-06 11:40:00
"5,37",2021-08-06 11:40:00
"5,38",2021-08-06 11:40:00
"5,37",2021-08-06 11:40:00
"5,35",2021-08-06 11:40:00
"5,38",2021-08-06 11:40:00
"5,39",2021-08-06 11:40:00
"5,37",2021-08-06 11:40:00
"5,39",2021-08-06 11:40:00
"5,36",2021-08-06 11:40:00
"5,37",2021-08-06 11:40:00
"5,4",2021-08-06 11:40:00
"5,36",2021-08-06 11:40:00
"5,44",2021-08-06 11:40:00
"5,38",2021-08-06 11:40:00
"5,41",2021-08-06 11:40:00
"5,36",2021-08-06 11:40:00
"5,39",2021-08-06 11:40:00
"5,43",2021-08-06 11:40:00
"5,47",2021-08-06 11:40:00
"5,48",2021-08-06 11:40:00
"5,47",2021-08-06 11:40:00
"5,47",2021-08-06 11:40:00
"5,48",2021-08-06 11:40:00
"5,51",2021-08-06 11:40:00
"5,56",2021-08-06 11:40:00
"5,55",2021-08-06 11:40:00
"5,57",2021-08-06 11:40:00
"5,62",2021-08-06 11:40:00
"5,66",2021-08-06 11:40:00
"5,69",2021-08-06 11:40:00
"5,81",2021-08-06 11:40:00
"5,89",2021-08-06 11:40:00
"5,9",2021-08-06 11:40:00
"5,98",2021-08-06 11:40:00
"6,05",2021-08-06 11:40:00
"6,08",2021-08-06 11:40:00
"6,07",2021-08-06 11:40:00
"6,23",2021-08-06 11:40:00
"6,24",2021-08-06 11:40:00
"6,35",2021-08-06 11:40:00
"6,37",2021-08-06 11:40:00
"6,42",2021-08-06 11:40:00
"6,49",2021-08-06 11:40:00
"6,56",2021-08-06 11:40:00
"6,6",2021-08-06 11:40:00
"6,73",2021-08-06 11:40:00
"6,69",2021-08-06 11:40:00
"6,93",2021-08-06 11:40:00
"6,93",2021-08-06 11:40:00
"6,85",2021-08-06 11:40:00
"6,91",2021-08-06 11:40:00
"7,02",2021-08-06 11:40:00
"7,06",2021-08-06 11:40:00
"7,13",2021-08-06 11:40:00
"7,21",2021-08-06 11:40:00
"7,22",2021-08-06 11:40:00
"7,27",2021-08-06 11:40:00
"7,42",2021-08-06 11:40:00
"7,39",2021-08-06 11:40:00
"7,51",2021-08-06 11:40:00
"7,5",2021-08-06 11:40:00
"7,59",2021-08-06 11:40:00
"7,7",2021-08-06 11:40:00
"7,74",2021-08-06 11:40:00
"7,71",2021-08-06 11:40:00
"7,78",2021-08-06 11:40:00
"7,88",2021-08-06 11:40:00
8,2021-08-06 11:40:00
"8,03",2021-08-06 11:40:00
"8,13",2021-08-06 11:40:00
"8,08",2021-08-06 11:40:00
"8,16",2021-08-06 11:40:00
"8,18",2021-08-06 11:40:00
"8,25",2021-08-06 11:40:00
"8,27",2021-08-06 11:40:00
"8,3",2021-08-06 11:40:00
"8,19",2021-08-06 11:40:00
"8,3",2021-08-06 11:40:00
"8,3",2021-08-06 11:40:00
"8,42",2021-08-06 11:40:00
"8,45",2021-08-06 11:40:00
"8,5",2021-08-06 11:40:00
"8,51",2021-08-06 11:40:00
"8,56",2021-08-06 11:40:00
"8,6",2021-08-06 11:40:00
"8,6",2021-08-06 11:40:00
"8,67",2021-08-06 11:40:00
"8,64",2021-08-06 11:40:00
"8,76",2021-08-06 11:40:00
"8,72",2021-08-06 11:40:00
"8,77",2021-08-06 11:40:00
"8,84",2021-08-06 11:40:00
"8,88",2021-08-06 11:40:00
"8,83",2021-08-06 11:40:00
"8,97",2021-08-06 11:40:00
"8,91",2021-08-06 11:40:00
"9,02",2021-08-06 11:40:00
"9,1",2021-08-06 11:40:00
"9,22",2021-08-06 11:40:00
"9,26",2021-08-06 11:40:00
"9,38",2021-08-06 11:40:00
"9,32",2021-08-06 11:40:00
"9,44",2021-08-06 11:40:00
"9,41",2021-08-06 11:40:00
"9,5",2021-08-06 11:40:00
"9,5",2021-08-06 11:40:00
"9,6",2021-08-06 11:40:00
"9,65",2021-08-06 11:40:00
"9,62",2021-08-06 11:40:00
"9,74",2021-08-06 11:40:00
"9,87",2021-08-06 11:40:00
"9,87",2021-08-06 11:40:00
"10,05",2021-08-06 11:40:00
"10,07",2021-08-06 11:40:00
"10,03",2021-08-06 11:40:00
"10,21",2021-08-06 11:40:00
"10,24",2021-08-06 11:40:00
"10,39",2021-08-06 11:40:00
"10,47",2021-08-06 11:40:00
"10,46",2021-08-06 11:40:00
"10,51",2021-08-06 11:40:00
"10,65",2021-08-06 11:40:00
"10,67",2021-08-06 11:40:00
"10,74",2021-08-06 11:40:00
"10,83",2021-08-06 11:40:00
"10,95",2021-08-06 11:40:00
"10,96",2021-08-06 11:40:00
"11,06",2021-08-06 11:40:00
"11,16",2021-08-06 11:40:00
"11,16",2021-08-06 11:40:00
"11,16",2021-08-06 11:40:00
"11,35",2021-08-06 11:40:00
"11,29",2021-08-06 11:40:00
"11,41",2021-08-06 11:40:00
"11,46",2021-08-06 11:40:00
"11,42",2021-08-06 11:40:00
"11,59",2021-08-06 11:40:00
"11,53",2021-08-06 11:40:00
"11,68",2021-08-06 11:40:00
"11,79",2021-08-06 11:40:00
"11,73",2021-08-06 11:40:00
"11,8",2021-08-06 11:40:00
"11,9",2021-08-06 11:40:00
"11,92",2021-08-06 11:40:00
"11,86",2021-08-06 11:40:00
"11,93",2021-08-06 11:40:00
"11,99",2021-08-06 11:40:00
"12,02",2021-08-06 11:40:00
"12,08",2021-08-06 11:40:00
"12,04",2021-08-06 11:40:00
"12,19",2021-08-06 11:40:00
"12,16",2021-08-06 11:40:00
"12,16",2021-08-06 11:40:00
"12,2",2021-08-06 11:40:00
"12,29",2021-08-06 11:40:00
"12,26",2021-08-06 11:40:00
"12,37",2021-08-06 11:40:00
"12,34",2021-08-06 11:40:00
"12,34",2021-08-06 11:40:00
"12,44",2021-08-06 11:40:00
"12,44",2021-08-06 11:40:00
"12,47",2021-08-06 11:40:00
"12,45",2021-08-06 11:40:00
"12,43",2021-08-06 11:40:00
"12,43",2021-08-06 11:40:00
"12,51",2021-08-06 11:40:00
"12,54",2021-08-06 11:40:00
"12,43",2021-08-06 11:40:00
"12,57",2021-08-06 11:40:00
"12,52",2021-08-06 11:40:00
"12,58",2021-08-06 11:40:00
"12,58",2021-08-06 11:40:00
"12,55",2021-08-06 11:40:00
"12,59",2021-08-06 11:40:00
"12,55",2021-08-06 11:40:00
"12,56",2021-08-06 11:40:00
"12,64",2021-08-06 11:40:00
"12,67",2021-08-06 11:40:00
"12,62",2021-08-06 11:40:00
"12,59",2021-08-06 11:40:00
"12,64",2021-08-06 11:40:00
"12,65",2021-08-06 11:40:00
"12,69",2021-08-06 11:40:00
"12,65",2021-08-06 11:40:00
"12,68",2021-08-06 11:40:00
"12,72",2021-08-06 11:40:00
"12,69",2021-08-06 11:40:00
"12,73",2021-08-06 11:40:00
"12,72",2021-08-06 11:40:00
"12,76",2021-08-06 11:40:00
"12,72",2021-08-06 11:40:00
"12,73",2021-08-06 11:40:00
"12,7",2021-08-06 11:40:00
"12,73",2021-08-06 11:40:00
"12,73",2021-08-06 11:40:00
"12,8",2021-08-06 11:40:00
"12,78",2021-08-06 11:40:00
"12,76",2021-08-06 11:40:00
"12,79",2021-08-06 11:40:00
"12,79",2021-08-06 11:40:00
"12,87",2021-08-06 11:40:00
"12,82",2021-08-06 11:40:00
"12,89",2021-08-06 11:40:00
"12,85",2021-08-06 11:40:00
"12,9",2021-08-06 11:40:00
"12,87",2021-08-06 11:40:00
"12,93",2021-08-06 11:40:00
"12,92",2021-08-06 11:40:00
"12,99",2021-08-06 11:40:00
"12,95",2021-08-06 11:40:00
"12,99",2021-08-06 11:40:00
"12,98",2021-08-06 11:40:00
"12,99",2021-08-06 11:40:00
"13,05",2021-08-06 11:40:00
"13,01",2021-08-06 11:40:00
"13,07",2021-08-06 11:40:00
"13,07",2021-08-06 11:40:00
"13,05",2021-08-06 11:40:00
"13,1",2021-08-06 11:40:00
"13,09",2021-08-06 11:40:00
"13,14",2021-08-06 11:40:00
"13,15",2021-08-06 11:40:00
"13,17",2021-08-06 11:40:00
"13,17",2021-08-06 11:40:00
"13,21",2021-08-06 11:40:00
"13,21",2021-08-06 11:40:00
"13,3",2021-08-06 11:40:00
"13,23",2021-08-06 11:40:00
"13,34",2021-08-06 11:40:00
"13,33",2021-08-06 11:40:00
"13,35",2021-08-06 11:40:00
"13,43",2021-08-06 11:40:00
"13,39",2021-08-06 11:40:00
"13,36",2021-08-06 11:40:00
"13,46",2021-08-06 11:40:00
"13,5",2021-08-06 11:40:00
"13,53",2021-08-06 11:40:00
"13,5",2021-08-06 11:40:00
"13,55",2021-08-06 11:40:00
"13,6",2021-08-06 11:40:00
"13,68",2021-08-06 11:40:00
"13,67",2021-08-06 11:40:00
"13,7",2021-08-06 11:40:00
"13,74",2021-08-06 11:40:00
"13,7",2021-08-06 11:40:00
"13,76",2021-08-06 11:40:00
"13,78",2021-08-06 11:40:00
"13,87",2021-08-06 11:40:00
"13,84",2021-08-06 11:40:00
"13,86",2021-08-06 11:40:00
"13,95",2021-08-06 11:40:00
"13,92",2021-08-06 11:40:00
"14,01",2021-08-06 11:40:00
"14,04",2021-08-06 11:40:00
"14,02",2021-08-06 11:40:00
"14,07",2021-08-06 11:40:00
"14,12",2021-08-06 11:40:00
"14,12",2021-08-06 11:40:00
"14,16",2021-08-06 11:40:00
"14,22",2021-08-06 11:40:00
"14,26",2021-08-06 11:40:00
"14,28",2021-08-06 11:40:00
"14,29",2021-08-06 11:40:00
"14,31",2021-08-06 11:40:00
"14,38",2021-08-06 11:40:00
"14,41",2021-08-06 11:40:00
"14,43",2021-08-06 11:40:00
"14,43",2021-08-06 11:40:00
"14,41",2021-08-06 11:40:00
"14,45",2021-08-06 11:40:00
"14,56",2021-08-06 11:40:00
"14,56",2021-08-06 11:40:00
"14,58",2021-08-06 11:40:00
"14,62",2021-08-06 11:40:00
"14,65",2021-08-06 11:40:00
"14,72",2021-08-06 11:40:00
"14,68",2021-08-06 11:40:00
"14,75",2021-08-06 11:40:00
"14,75",2021-08-06 11:40:00
"14,81",2021-08-06 11:40:00
"14,82",2021-08-06 11:40:00
"14,82",2021-08-06 11:40:00
"14,89",2021-08-06 11:40:00
"14,88",2021-08-06 11:40:00
"14,89",2021-08-06 11:40:00
"14,96",2021-08-06 11:40:00
"15,01",2021-08-06 11:40:00
15,2021-08-06 11:40:00
"15,07",2021-08-06 11:40:00
"15,04",2021-08-06 11:40:00
"15,12",2021-08-06 11:40:00
"15,09",2021-08-06 11:40:00
"15,19",2021-08-06 11:40:00
"15,15",2021-08-06 11:40:00
"15,17",2021-08-06 11:40:00
"15,31",2021-08-06 11:40:00
"15,29",2021-08-06 11:40:00
"15,31",2021-08-06 11:40:00
"15,37",2021-08-06 11:40:00
"15,36",2021-08-06 11:40:00
"15,37",2021-08-06 11:40:00
"15,43",2021-08-06 11:40:00
"15,41",2021-08-06 11:40:00
"15,5",2021-08-06 11:40:00
"15,48",2021-08-06 11:40:00
"15,49",2021-08-06 11:40:00
"15,58",2021-08-06 11:40:00
"15,54",2021-08-06 11:40:00
"15,61",2021-08-06 11:40:00
"15,6",2021-08-06 11:40:00
"15,69",2021-08-06 11:40:00
"15,7",2021-08-06 11:40:00
"15,77",2021-08-06 11:40:00
"15,73",2021-08-06 11:40:00
"15,79",2021-08-06 11:40:00
"15,79",2021-08-06 11:40:00
"15,85",2021-08-06 11:40:00
"15,87",2021-08-06 11:40:00
"15,88",2021-08-06 11:40:00
"15,88",2021-08-06 11:40:00
"15,9",2021-08-06 11:40:00
"15,91",2021-08-06 11:40:00
"15,95",2021-08-06 11:40:00
"15,98",2021-08-06 11:40:00
"16,06",2021-08-06 11:40:00
"16,05",2021-08-06 11:40:00
"16,03",2021-08-06 11:40:00
"16,08",2021-08-06 11:40:00
"16,13",2021-08-06 11:40:00
"16,15",2021-08-06 11:40:00
"16,15",2021-08-06 11:40:00
"16,18",2021-08-06 11:40:00
"16,29",2021-08-06 11:40:00
"16,2",2021-08-06 11:40:00
"16,26",2021-08-06 11:40:00
"16,31",2021-08-06 11:40:00
"16,32",2021-08-06 11:40:00
"16,37",2021-08-06 11:40:00
"16,37",2021-08-06 11:40:00
"16,37",2021-08-06 11:40:00
"16,45",2021-08-06 11:40:00
"16,46",2021-08-06 11:40:00
"16,51",2021-08-06 11:40:00
"16,49",2021-08-06 11:40:00
"16,53",2021-08-06 11:40:00
"16,55",2021-08-06 11:40:00
"16,58",2021-08-06 11:40:00
"16,55",2021-08-06 11:40:00
"16,64",2021-08-06 11:40:00
"16,67",2021-08-06 11:40:00
"16,66",2021-08-06 11:40:00
"16,7",2021-08-06 11:40:00
"16,72",2021-08-06 11:40:00
"16,8",2021-08-06 11:40:00
"16,73",2021-08-06 11:40:00
"16,74",2021-08-06 11:40:00
"16,81",2021-08-06 11:40:00
"16,78",2021-08-06 11:40:00
"16,79",2021-08-06 11:40:00
"16,85",2021-08-06 11:40:00
"16,84",2021-08-06 11:40:00
"16,87",2021-08-06 11:40:00
"16,86",2021-08-06 11:40:00
"16,84",2021-08-06 11:40:00
"16,89",2021-08-06 11:40:00
"16,92",2021-08-06 11:40:00
"16,96",2021-08-06 11:40:00
"16,98",2021-08-06 11:40:00
"16,97",2021-08-06 11:40:00
"17,06",2021-08-06 11:40:00
"16,98",2021-08-06 11:40:00
"17,02",2021-08-06 11:40:00
"17,03",2021-08-06 11:40:00
"16,99",2021-08-06 11:40:00
"16,99",2021-08-06 11:40:00
"17,12",2021-08-06 11:40:00
"17,06",2021-08-06 11:40:00
"17,04",2021-08-06 11:40:00
"17,14",2021-08-06 11:40:00
"17,09",2021-08-06 11:40:00
"17,14",2021-08-06 11:40:00
"17,12",2021-08-06 11:40:00
"17,19",2021-08-06 11:40:00
"17,16",2021-08-06 11:40:00
"17,15",2021-08-06 11:40:00
"17,17",2021-08-06 11:40:00
"17,24",2021-08-06 11:40:00
"17,15",2021-08-06 11:40:00
"17,23",2021-08-06 11:40:00
"17,22",2021-08-06 11:40:00
"17,2",2021-08-06 11:40:00
"17,26",2021-08-06 11:40:00
"17,28",2021-08-06 11:40:00
"17,25",2021-08-06 11:40:00
"17,33",2021-08-06 11:40:00
"17,27",2021-08-06 11:40:00
"17,24",2021-08-06 11:40:00
"17,33",2021-08-06 11:40:00
"17,27",2021-08-06 11:40:00
"17,34",2021-08-06 11:40:00
"17,31",2021-08-06 11:40:00
"17,29",2021-08-06 11:40:00
"17,34",2021-08-06 11:40:00
"17,32",2021-08-06 11:40:00
"17,35",2021-08-06 11:40:00
"17,34",2021-08-06 11:40:00
"17,32",2021-08-06 11:40:00
"17,39",2021-08-06 11:40:00
"17,31",2021-08-06 11:40:00
"17,37",2021-08-06 11:40:00
"17,39",2021-08-06 11:40:00
"17,38",2021-08-06 11:40:00
"17,44",2021-08-06 11:40:00
"17,46",2021-08-06 11:40:00
"17,43",2021-08-06 11:40:00
"17,38",2021-08-06 11:40:00
"17,35",2021-08-06 11:40:00
"17,51",2021-08-06 11:40:00
"17,6",2021-08-06 11:40:00
"17,47",2021-08-06 11:40:00
"17,53",2021-08-06 11:40:00
"17,52",2021-08-06 11:40:00
"17,52",2021-08-06 11:40:00
